"entryACCESSION","entrez_symbol","entryTYPE","OMIM","UNIPROT","ROLE","pathway","source","activity","deviation","label"
"kegg_6752","SSTR2","gene","182452","P30874",NA,"cAMP signaling pathway","KEGG",1,0,"SSTR2"
"kegg_6755","SSTR5","gene","182455","P35346",NA,"cAMP signaling pathway","KEGG",1,0,"SSTR5"
"kegg_117178","SSX2IP","gene","608690","Q9Y2D8|B7ZB07",NA,"Adherens junction","KEGG",1,0,"SSX2IP"
"kegg_10274","STAG1","gene","604358|617635","Q4LE48|Q8WVM7",NA,"Cell cycle","KEGG",1,0,"STAG1"
"kegg_10735","STAG2","gene","300826|301022|301043","Q6MZP3|Q8N3U4|Q6MZM3|Q6AI02","TUMOUR SUPPRESSOR","Cell cycle","KEGG",1,0,"STAG2"
"kegg_8027","STAM","gene","601899","B4DZT2|Q92783",NA,"JAK-STAT signaling pathway","KEGG",1,0,"STAM"
"kegg_10254","STAM2","gene","606244","O75886",NA,"JAK-STAT signaling pathway","KEGG",1,0,"STAM2"
"kegg_6772","STAT1","gene","600555|613796|614162|614892","P42224",NA,"Pathways in cancer|Pancreatic cancer|JAK-STAT signaling pathway","KEGG",1,0,"STAT1"
"kegg_6773","STAT2","gene","600556|616636|618886","P52630|R9QE65",NA,"Pathways in cancer|JAK-STAT signaling pathway","KEGG",1,0,"STAT2"
"kegg_6774","STAT3","gene","102582|147060|615952","P40763",NA,"Acute myeloid leukemia|Pathways in cancer|Pancreatic cancer|Non-small cell lung cancer|JAK-STAT signaling pathway|HIF-1 signaling pathway","KEGG",1,0,"STAT3"
"kegg_6775","STAT4","gene","600558|612253","Q14765",NA,"Pathways in cancer|JAK-STAT signaling pathway","KEGG",1,0,"STAT4"
"kegg_6776","STAT5A","gene","601511","A8K6I5|P42229|Q59GY7|K7EK35",NA,"Pathways in cancer|Chronic myeloid leukemia|Acute myeloid leukemia|JAK-STAT signaling pathway|Non-small cell lung cancer","KEGG",1,0,"STAT5A"
"kegg_6777","STAT5B","gene","245590|604260|618985","P51692",NA,"Acute myeloid leukemia|Pathways in cancer|Chronic myeloid leukemia|Non-small cell lung cancer|JAK-STAT signaling pathway","KEGG",1,0,"STAT5B"
"kegg_6778","STAT6","gene","601512","P42226|A8K4S9|B4DQB3","ONCOGENE","JAK-STAT signaling pathway|Pathways in cancer","KEGG",1,0,"STAT6"
"kegg_55240","STEAP3","gene","609671|615234","A0A024RAD7|Q658P3|B8ZZX6",NA,"p53 signaling pathway","KEGG",1,0,"STEAP3"
"kegg_6786","STIM1","gene","160565|185070|605921|612783","G0XQ39|Q13586",NA,"Calcium signaling pathway","KEGG",1,0,"STIM1"
"kegg_57620","STIM2","gene","610841","B3KUB5|Q9P246|A0A1W2PRA1",NA,"Calcium signaling pathway","KEGG",1,0,"STIM2"
"kegg_6794","STK11","gene","155600|175200|260350|273300|602216","A0A0S2Z4D1|Q15831","TUMOUR SUPPRESSOR","PI3K-Akt signaling pathway|mTOR signaling pathway","KEGG",1,0,"STK11"
"kegg_6788","STK3","gene","605030","Q13188|A0A087WZ06",NA,"MAPK signaling pathway","KEGG",1,0,"STK3"
"kegg_6789","STK4","gene","604965|614868","Q13043",NA,"Pathways in cancer|MAPK signaling pathway|Non-small cell lung cancer","KEGG",1,0,"STK4"
"kegg_3925","STMN1","gene","151442","A0A140VJW2|P16949",NA,"MAPK signaling pathway","KEGG",1,0,"STMN1"
"kegg_92335","STRADA","gene","608626|611087","Q7RTN6|Q86YC8|A0A1W2PS04|J3QQS3|A0A1W2PQF1|J3QS66",NA,"mTOR signaling pathway","KEGG",1,0,"STRADA"
"kegg_55437","STRADB","gene","607333","Q9C0K7|A0A024R420",NA,"mTOR signaling pathway","KEGG",1,0,"STRADB"
"kegg_C00042","Succinate","compound",NA,NA,NA,"cAMP signaling pathway","KEGG",1,0,"Succinate"
"kegg_56670","SUCNR1","gene","606381","Q9BXA5",NA,"cAMP signaling pathway","KEGG",1,0,"SUCNR1"
"kegg_51684","SUFU","gene","109400|155255|607035|607174|617757","Q9UMX1|A0A223LX15",NA,"Pathways in cancer|Basal cell carcinoma|Hedgehog signaling pathway","KEGG",1,0,"SUFU"
"kegg_C00704","Superoxide","compound",NA,NA,NA,"Pathways in cancer|Hepatocellular carcinoma|HIF-1 signaling pathway","KEGG",1,0,"Superoxide"
"kegg_9900","SV2A","gene","185860","B4E000|Q7L0J3",NA,"ECM-receptor interaction","KEGG",1,0,"SV2A"
"kegg_9899","SV2B","gene","185861","Q7L1I2",NA,"ECM-receptor interaction","KEGG",1,0,"SV2B"
"kegg_22987","SV2C","gene","610291","B3KT41|Q496J9",NA,"ECM-receptor interaction","KEGG",1,0,"SV2C"
"kegg_6850","SYK","gene","600085|619381","A0A024R273|P43405|A0A024R244",NA,"PI3K-Akt signaling pathway","KEGG",1,0,"SYK"
"kegg_10454","TAB1","gene","602615","A8K6K3|Q15750",NA,"MAPK signaling pathway","KEGG",1,0,"TAB1"
"kegg_23118","TAB2","gene","605101|614980","Q9NYJ8|B4DIR9",NA,"MAPK signaling pathway","KEGG",1,0,"TAB2"
"kegg_6869","TACR1","gene","162323","P25103",NA,"Calcium signaling pathway","KEGG",1,0,"TACR1"
"kegg_6865","TACR2","gene","162321","P21452",NA,"Calcium signaling pathway","KEGG",1,0,"TACR2"
"kegg_6870","TACR3","gene","162332|614840","P29371",NA,"Calcium signaling pathway","KEGG",1,0,"TACR3"
"kegg_57551","TAOK1","gene","610266|619575","A0A024QZ70|Q7L7X3",NA,"MAPK signaling pathway","KEGG",1,0,"TAOK1"
"kegg_9344","TAOK2","gene","613199","Q9UL54",NA,"MAPK signaling pathway","KEGG",1,0,"TAOK2"
"kegg_51347","TAOK3","gene","616711","Q9H2K8|G3V1Q8",NA,"MAPK signaling pathway","KEGG",1,0,"TAOK3"
"kegg_51256","TBC1D7","gene","248000|612655","A0A024QZX0|Q9P0N9|A0A024R011|Q5JPB9|U3KPY5",NA,"mTOR signaling pathway","KEGG",1,0,"TBC1D7"
"kegg_107080638","TBC1D7-LOC100130357","gene",NA,"A0A024QZX0|Q9P0N9",NA,"mTOR signaling pathway","KEGG",1,0,"TBC1D7-LOC100130357"
"kegg_6907","TBL1X","gene","300196|301033","A0A024RBV9|O60907",NA,"Wnt signaling pathway","KEGG",1,0,"TBL1X"
"kegg_79718","TBL1XR1","gene","602342|608628|616944","Q9BZK7","TUMOUR SUPPRESSOR","Wnt signaling pathway","KEGG",1,0,"TBL1XR1"
"kegg_90665","TBL1Y","gene","400033|400047","A0A024R189|Q9BQ87",NA,"Wnt signaling pathway","KEGG",1,0,"TBL1Y"
"kegg_6915","TBXA2R","gene","188070|614009","P21731|Q05C92|Q0VAB0",NA,"Calcium signaling pathway","KEGG",1,0,"TBXA2R"
"kegg_6932","TCF7","gene","189908","P36402|B3KQ75",NA,"Pathways in cancer|Prostate cancer|Endometrial cancer|Colorectal cancer|Hepatocellular carcinoma|Gastric cancer|Thyroid cancer|Acute myeloid leukemia|Basal cell carcinoma|Breast cancer|Adherens junction|Wnt signaling pathway","KEGG",1,0,"TCF7"
"kegg_83439","TCF7L1","gene","604652","Q9HCS4",NA,"Acute myeloid leukemia|Pathways in cancer|Basal cell carcinoma|Colorectal cancer|Hepatocellular carcinoma|Gastric cancer|Thyroid cancer|Prostate cancer|Endometrial cancer|Breast cancer|Adherens junction|Wnt signaling pathway","KEGG",1,0,"TCF7L1"
"kegg_6934","TCF7L2","gene","125853|602228","Q9NQB0|C6ZRK5|C6ZRJ7|C6ZRK1|Q5VVR7|A0A0A0MTL7|C6ZRK2|Q6FHW4","ONCOGENE","Adherens junction|Gastric cancer|Colorectal cancer|Prostate cancer|Thyroid cancer|Breast cancer|Pathways in cancer|Endometrial cancer|Wnt signaling pathway|Basal cell carcinoma|Acute myeloid leukemia|Hepatocellular carcinoma","KEGG",1,0,"TCF7L2"
"kegg_8115","TCL1A","gene","186960","A0A024R6G5|P56279",NA,"PI3K-Akt signaling pathway","KEGG",1,0,"TCL1A"
"kegg_9623","TCL1B","gene","603769","A0A024R6P4|O95988",NA,"PI3K-Akt signaling pathway","KEGG",1,0,"TCL1B"
"kegg_7010","TEK","gene","600195|600221|600975|617272","Q02763|Q59HG2",NA,"MAPK signaling pathway|PI3K-Akt signaling pathway|HIF-1 signaling pathway","KEGG",1,0,"TEK"
"kegg_9894","TELO2","gene","611140|616954","B4DXS2|Q9Y4R8",NA,"mTOR signaling pathway","KEGG",1,0,"TELO2"
"kegg_7012","TERC","gene","127550|602322|614743",NA,NA,"Pathways in cancer|Hepatocellular carcinoma|Gastric cancer","KEGG",1,0,"TERC"
"kegg_7015","TERT","gene","127550|178500|187270|601626|609135|613989|614742|615134","O14746",NA,"Pathways in cancer|Hepatocellular carcinoma|Gastric cancer","KEGG",1,0,"TERT"
"kegg_C00535","Testosterone","compound",NA,NA,NA,"Pathways in cancer|Prostate cancer","KEGG",1,0,"Testosterone"
"kegg_7018","TF","gene","190000|209300","A0PJA6|P02787|Q06AH7",NA,"HIF-1 signaling pathway","KEGG",1,0,"TF"
"kegg_7027","TFDP1","gene","189902","A0A024RDY4|Q14186",NA,"TGF-beta signaling pathway|Cell cycle","KEGG",1,0,"TFDP1"
"kegg_7029","TFDP2","gene","602160","Q14188",NA,"Cell cycle","KEGG",1,0,"TFDP2"
"kegg_7031","TFF1","gene","113710","P04155",NA,"Estrogen signaling pathway","KEGG",1,0,"TFF1"
"kegg_10342","TFG","gene","602498|604484|615658","Q92734|Q05BK6","TUMOUR SUPPRESSOR","Pathways in cancer|Thyroid cancer","KEGG",1,0,"TFG"
"kegg_7037","TFRC","gene","190010|616740","P02786|Q7Z3E0|G3V0E5|B7Z2I6|A8K6Q8",NA,"HIF-1 signaling pathway","KEGG",1,0,"TFRC"
"kegg_7039","TGFA","gene","190170","P01135|F8VNR3|E7EPT6",NA,"Pathways in cancer|Prostate cancer|Colorectal cancer|Pancreatic cancer|Hepatocellular carcinoma|Glioma|Renal cell carcinoma|MAPK signaling pathway|Non-small cell lung cancer|Estrogen signaling pathway|PI3K-Akt signaling pathway","KEGG",1,0,"TGFA"
"kegg_7040","TGFB1","gene","131300|190180|219700|618213","P01137",NA,"Pathways in cancer|Pancreatic cancer|Hepatocellular carcinoma|Gastric cancer|Chronic myeloid leukemia|Renal cell carcinoma|Cell cycle|Cytokine-cytokine receptor interaction|MAPK signaling pathway|TGF-beta signaling pathway","KEGG",1,0,"TGFB1"
"kegg_7042","TGFB2","gene","190220|614816","P61812|Q59EG9",NA,"Pathways in cancer|Pancreatic cancer|Hepatocellular carcinoma|Gastric cancer|Chronic myeloid leukemia|Renal cell carcinoma|MAPK signaling pathway|Cytokine-cytokine receptor interaction|TGF-beta signaling pathway|Cell cycle","KEGG",1,0,"TGFB2"
"kegg_7043","TGFB3","gene","107970|190230|615582","P10600|A5YM40|B3KVH9",NA,"Renal cell carcinoma|Pathways in cancer|Pancreatic cancer|Hepatocellular carcinoma|Gastric cancer|Chronic myeloid leukemia|MAPK signaling pathway|Cell cycle|Cytokine-cytokine receptor interaction|TGF-beta signaling pathway","KEGG",1,0,"TGFB3"
"kegg_7046","TGFBR1","gene","132800|190181|609192","B4DXN7|P36897|Q5T7S2|B4DY26",NA,"Pathways in cancer|Colorectal cancer|Pancreatic cancer|Hepatocellular carcinoma|Adherens junction|Gastric cancer|Chronic myeloid leukemia|Cytokine-cytokine receptor interaction|MAPK signaling pathway|TGF-beta signaling pathway","KEGG",1,0,"TGFBR1"
"kegg_7048","TGFBR2","gene","133239|190182|610168|614331","D2JYI1|P37173|A3QNQ0","TUMOUR SUPPRESSOR","Cytokine-cytokine receptor interaction|Pancreatic cancer|MAPK signaling pathway|Chronic myeloid leukemia|Gastric cancer|Hepatocellular carcinoma|Colorectal cancer|TGF-beta signaling pathway|Adherens junction|Pathways in cancer","KEGG",1,0,"TGFBR2"
"kegg_7050","TGIF1","gene","142946|602630","Q15583","TUMOUR SUPPRESSOR","TGF-beta signaling pathway","KEGG",1,0,"TGIF1"
"kegg_60436","TGIF2","gene","607294","Q9GZN2",NA,"TGF-beta signaling pathway","KEGG",1,0,"TGIF2"
"kegg_7057","THBS1","gene","188060","P07996",NA,"ECM-receptor interaction|TGF-beta signaling pathway|PI3K-Akt signaling pathway|p53 signaling pathway|Focal adhesion","KEGG",1,0,"THBS1"
"kegg_7058","THBS2","gene","188061|603932","P35442",NA,"ECM-receptor interaction|PI3K-Akt signaling pathway|Focal adhesion","KEGG",1,0,"THBS2"
"kegg_7059","THBS3","gene","188062","F5H4Z8|P49746",NA,"ECM-receptor interaction|PI3K-Akt signaling pathway|Focal adhesion","KEGG",1,0,"THBS3"
"kegg_7060","THBS4","gene","600715","E7ES19|P35443|B7Z832",NA,"ECM-receptor interaction|Focal adhesion|PI3K-Akt signaling pathway","KEGG",1,0,"THBS4"
"kegg_117145","THEM4","gene","606388","A8K0C9|Q5T1C6",NA,"PI3K-Akt signaling pathway","KEGG",1,0,"THEM4"
"kegg_7066","THPO","gene","187950|600044","P40225|Q5FBX8|F8W6L1",NA,"Cytokine-cytokine receptor interaction|JAK-STAT signaling pathway","KEGG",1,0,"THPO"
"kegg_7074","TIAM1","gene","600687","Q13009",NA,"cAMP signaling pathway","KEGG",1,0,"TIAM1"
"kegg_7076","TIMP1","gene","305370","P01033|Q6FGX5|B4DJK3",NA,"HIF-1 signaling pathway","KEGG",1,0,"TIMP1"
"kegg_7082","TJP1","gene","601009","A9CQZ8|G5E9E7|Q6MZU1|G3V1L9|Q07157|B4DZK4",NA,"Adherens junction","KEGG",1,0,"TJP1"
"kegg_7088","TLE1","gene","600189","Q04724|Q59EF7|B4DEF9",NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE1"
"kegg_7089","TLE2","gene","601041","Q04725|K7EMK7",NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE2"
"kegg_7090","TLE3","gene","600190","Q04726|Q6PRX3|B3KUA2|F5H7D6|H0YL70",NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE3"
"kegg_7091","TLE4","gene","605132","Q04727",NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE4"
"kegg_79816","TLE6","gene","612399|616814","Q9H808|Q6PJM9",NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE6"
"kegg_102723796","TLE7","gene",NA,NA,NA,"Wnt signaling pathway|Notch signaling pathway","KEGG",1,0,"TLE7"
"kegg_7094","TLN1","gene","186745","Q9Y490",NA,"Focal adhesion","KEGG",1,0,"TLN1"
"kegg_83660","TLN2","gene","607349","Q9Y4G6",NA,"Focal adhesion","KEGG",1,0,"TLN2"
"kegg_7097","TLR2","gene","114500|246300|603028|607948","A0A0S2Z4S4|B3KWR9|O60603",NA,"PI3K-Akt signaling pathway","KEGG",1,0,"TLR2"
"kegg_7099","TLR4","gene","603030","O00206",NA,"HIF-1 signaling pathway|PI3K-Akt signaling pathway","KEGG",1,0,"TLR4"
"kegg_3371","TNC","gene","187380|615629","B4E1W8|P24821|Q4LE33|J3QSU6",NA,"ECM-receptor interaction|Focal adhesion|PI3K-Akt signaling pathway","KEGG",1,0,"TNC"
"kegg_7124","TNF","gene","157300|191160|600807|611162","P01375|Q5STB3",NA,"MAPK signaling pathway|Cytokine-cytokine receptor interaction|TGF-beta signaling pathway|mTOR signaling pathway|Apoptosis","KEGG",1,0,"TNF"
"kegg_8797","TNFRSF10A","gene","603611","O00220",NA,"p53 signaling pathway|Cytokine-cytokine receptor interaction|Apoptosis","KEGG",1,0,"TNFRSF10A"
"kegg_8795","TNFRSF10B","gene","275355|603612","O14763|Q7Z2I8",NA,"Cytokine-cytokine receptor interaction|Apoptosis|p53 signaling pathway","KEGG",1,0,"TNFRSF10B"
"kegg_8794","TNFRSF10C","gene","603613","O14798",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF10C"
"kegg_8793","TNFRSF10D","gene","603614","Q9UBN6",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF10D"
"kegg_8792","TNFRSF11A","gene","174810|602080|603499|612301","Q9Y6Q6",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF11A"
"kegg_4982","TNFRSF11B","gene","239000|602643","O00300",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF11B"
"kegg_51330","TNFRSF12A","gene","605914","Q9NP84",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF12A"
"kegg_23495","TNFRSF13B","gene","240500|604907|609529","O14836|Q4ACX1",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF13B"
"kegg_115650","TNFRSF13C","gene","240500|606269|613494","Q5H8V1|Q96RJ3",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF13C"
"kegg_8764","TNFRSF14","gene","602746","A0A024R052|Q92956","TUMOUR SUPPRESSOR","Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF14"
"kegg_608","TNFRSF17","gene","109545","Q02223",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF17"
"kegg_8784","TNFRSF18","gene","603905","Q9Y5U5|A0A0R7FDM1",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF18"
"kegg_7132","TNFRSF1A","gene","142680|191190|614810","P19438|J9PH39",NA,"Cytokine-cytokine receptor interaction|mTOR signaling pathway|MAPK signaling pathway|Apoptosis","KEGG",1,0,"TNFRSF1A"
"kegg_7133","TNFRSF1B","gene","191191","P20333",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF1B"
"kegg_8718","TNFRSF25","gene","603366","Q93038",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF25"
"kegg_7293","TNFRSF4","gene","600315|615593","P43489",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF4"
"kegg_8771","TNFRSF6B","gene","603361","O95407",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF6B"
"kegg_943","TNFRSF8","gene","153243","A5D8T4|P28908",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF8"
"kegg_3604","TNFRSF9","gene","602250","Q07011",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFRSF9"
"kegg_8743","TNFSF10","gene","603598","P50591|Q6IBA9",NA,"Apoptosis|Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF10"
"kegg_8600","TNFSF11","gene","259710|602642","O14788|Q5T9Y4|Q54A98",NA,"Cytokine-cytokine receptor interaction|Breast cancer","KEGG",1,0,"TNFSF11"
"kegg_8742","TNFSF12","gene","602695","O43508|Q4ACW9",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF12"
"kegg_8741","TNFSF13","gene","604472","Q2QBA2|O75888|B3KR02",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF13"
"kegg_10673","TNFSF13B","gene","603969","Q9Y275|A0A0U5J7Q1",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF13B"
"kegg_8740","TNFSF14","gene","604520","O43557",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF14"
"kegg_9966","TNFSF15","gene","604052","O95150|A0A0U5JA19",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF15"
"kegg_8995","TNFSF18","gene","603898","A0A0U5JXL4|Q9UNG2",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF18"
"kegg_7292","TNFSF4","gene","603594|608446","P23510|A0A024R937",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF4"
"kegg_944","TNFSF8","gene","603875","P32971|Q52M88|A0A087X228",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF8"
"kegg_8744","TNFSF9","gene","606182","A0A0U5J8I0|P41273",NA,"Cytokine-cytokine receptor interaction","KEGG",1,0,"TNFSF9"
"kegg_63923","TNN","gene","617472","B3KXB6|Q9UQP3",NA,"PI3K-Akt signaling pathway|ECM-receptor interaction|Focal adhesion","KEGG",1,0,"TNN"
"kegg_7134","TNNC1","gene","191040|611879|613243","P63316|Q6FH91",NA,"Calcium signaling pathway","KEGG",1,0,"TNNC1"
"kegg_7125","TNNC2","gene","191039","P02585|C9J7T9",NA,"Calcium signaling pathway","KEGG",1,0,"TNNC2"
"kegg_7137","TNNI3","gene","115210|191044|611880|613286|613690","P19429|Q6FGX2",NA,"cAMP signaling pathway","KEGG",1,0,"TNNI3"
"kegg_7143","TNR","gene","601995|619653","A1L306|Q92752",NA,"ECM-receptor interaction|Focal adhesion|PI3K-Akt signaling pathway","KEGG",1,0,"TNR"
"kegg_7148","TNXB","gene","600985|606408|615963","O95680|O95681|P22105|Q9Y464|Q6IPK3",NA,"ECM-receptor interaction|Focal adhesion|PI3K-Akt signaling pathway","KEGG",1,0,"TNXB"
"kegg_7157","TP53","gene","114480|114500|114550|137800|151623|191170|202300|259500|260350|260500|607107|614740|618165","K7PPA8|P04637|Q53GA5|H2EHT1|A0A087X1Q1|A0A087WXZ1|A0A087WT22","TUMOUR SUPPRESSOR","Wnt signaling pathway|p53 signaling pathway|PI3K-Akt signaling pathway|Small cell lung cancer|Thyroid cancer|Pathways in cancer|Gastric cancer|Endometrial cancer|Cell cycle|Bladder cancer|Pancreatic cancer|Apoptosis|Hepatocellular carcinoma|Glioma|Colorectal cancer|Chronic myeloid leukemia|Breast cancer|Melanoma|Non-small cell lung cancer|Basal cell carcinoma|MAPK signaling pathway|Prostate cancer","KEGG",1,0,"TP53"
"kegg_63970","TP53AIP1","gene","605426","Q9HCN2",NA,"Apoptosis|p53 signaling pathway","KEGG",1,0,"TP53AIP1"
"kegg_9540","TP53I3","gene","605171","Q53FA7|B4DMQ7",NA,"p53 signaling pathway","KEGG",1,0,"TP53I3"
"kegg_7161","TP73","gene","601990|619466","O15350|A0A0C4DFW9|A0A024R4C3",NA,"p53 signaling pathway","KEGG",1,0,"TP73"
"kegg_53373","TPCN1","gene","609666","B3KSG7|Q9ULQ1|B7Z3R2",NA,"Calcium signaling pathway","KEGG",1,0,"TPCN1"
"kegg_219931","TPCN2","gene","612163|612267","Q59G56|Q8NHX9",NA,"Calcium signaling pathway","KEGG",1,0,"TPCN2"
"kegg_7170","TPM3","gene","191030|255310|609284","A0A0S2Z4I4|P06753|B4DQ80|A0A087WWU8|A0A0S2Z4G4",NA,"Pathways in cancer|Thyroid cancer","KEGG",1,0,"TPM3"
"kegg_7175","TPR","gene","189940","P12270",NA,"Pathways in cancer|Thyroid cancer","KEGG",1,0,"TPR"
"kegg_102800317","TPTEP2-CSNK1E","gene",NA,"B3KRV2|P49674|Q5U045",NA,"Wnt signaling pathway|Hedgehog signaling pathway","KEGG",1,0,"TPTEP2-CSNK1E"
"kegg_8717","TRADD","gene","603500","Q15628",NA,"MAPK signaling pathway|Apoptosis","KEGG",1,0,"TRADD"
"kegg_7185","TRAF1","gene","601711","Q13077",NA,"Pathways in cancer|Apoptosis|Small cell lung cancer","KEGG",1,0,"TRAF1"
"kegg_7186","TRAF2","gene","601895","A0A024R8H5|Q12933",NA,"Pathways in cancer|Small cell lung cancer|Apoptosis|MAPK signaling pathway","KEGG",1,0,"TRAF2"
"kegg_7187","TRAF3","gene","601896|614849","Q13114|A6NHG8","TUMOUR SUPPRESSOR","Pathways in cancer|Small cell lung cancer","KEGG",1,0,"TRAF3"
"kegg_9618","TRAF4","gene","602464","A0A024QZ59|Q9BUZ4|A0A024QZ19",NA,"Pathways in cancer|Small cell lung cancer","KEGG",1,0,"TRAF4"
"kegg_7188","TRAF5","gene","602356","O00463",NA,"Pathways in cancer|Small cell lung cancer","KEGG",1,0,"TRAF5"
"kegg_7189","TRAF6","gene","602355","Q9Y4K3",NA,"Pathways in cancer|Small cell lung cancer|MAPK signaling pathway","KEGG",1,0,"TRAF6"
"kegg_10345","TRDN","gene","603283|604772|615441","Q8IVK2|Q13061|H9ME53",NA,"Calcium signaling pathway","KEGG",1,0,"TRDN"
"kegg_7201","TRHR","gene","188545|618573","P34981",NA,"Calcium signaling pathway","KEGG",1,0,"TRHR"
"kegg_7248","TSC1","gene","191100|605284|606690|607341","Q86WV8|Q92574|X5D9D2|Q32NF0","TUMOUR SUPPRESSOR","mTOR signaling pathway|PI3K-Akt signaling pathway","KEGG",1,0,"TSC1"
"kegg_7249","TSC2","gene","191092|606690|607341|613254","P49815|X5D7Q2|B3KWH7|Q5HYF7|H3BMQ0","TUMOUR SUPPRESSOR","PI3K-Akt signaling pathway|mTOR signaling pathway|p53 signaling pathway","KEGG",1,0,"TSC2"
"kegg_7252","TSHB","gene","188540|275100","P01222",NA,"cAMP signaling pathway","KEGG",1,0,"TSHB"
"kegg_7253","TSHR","gene","275200|603372|603373|609152","A0A0A0MTJ0|P16473",NA,"cAMP signaling pathway","KEGG",1,0,"TSHR"
"kegg_85480","TSLP","gene","607003","Q969D9",NA,"Cytokine-cytokine receptor interaction|JAK-STAT signaling pathway","KEGG",1,0,"TSLP"
"kegg_9675","TTI1","gene","614425","O43156",NA,"mTOR signaling pathway","KEGG",1,0,"TTI1"
"kegg_7272","TTK","gene","604092","P33981",NA,"Cell cycle","KEGG",1,0,"TTK"
"kegg_7846","TUBA1A","gene","602529|611603","Q71U36",NA,"Apoptosis","KEGG",1,0,"TUBA1A"
"kegg_10376","TUBA1B","gene","602530","P68363",NA,"Apoptosis","KEGG",1,0,"TUBA1B"
"kegg_84790","TUBA1C","gene",NA,"B7Z1K5|F5H5D3|Q9BQE3",NA,"Apoptosis","KEGG",1,0,"TUBA1C"
"kegg_7278","TUBA3C","gene","602528","Q13748|Q1ZYQ1",NA,"Apoptosis","KEGG",1,0,"TUBA3C"
"kegg_113457","TUBA3D","gene","617878|617928","Q13748|Q1ZYQ1",NA,"Apoptosis","KEGG",1,0,"TUBA3D"
"kegg_112714","TUBA3E","gene",NA,"Q6PEY2",NA,"Apoptosis","KEGG",1,0,"TUBA3E"
"kegg_7277","TUBA4A","gene","191110|616208","P68366",NA,"Apoptosis","KEGG",1,0,"TUBA4A"
